id,creator_id,viewer_id,"timestamp",item_id,item_position,item_price,sale_price
910,305699,306500,"2018-04-02 19:56:24",178,0,2.50,2.50
911,206356,314563,"2018-04-02 19:56:48",153,0,0.02,0.02
912,577,314544,"2018-04-02 19:57:47",164,0,0.50,0.50
913,206356,314563,"2018-04-02 20:01:01",153,0,0.02,0.02
914,296509,312057,"2018-04-02 20:04:48",164,0,0.50,0.50
915,285323,53569,"2018-04-02 20:14:18",178,0,2.50,2.50
916,19479,243720,"2018-04-02 20:15:30",153,0,0.02,0.02
917,285323,53569,"2018-04-02 20:16:24",153,0,0.02,0.02
918,285323,53569,"2018-04-02 20:16:28",153,0,0.02,0.02
919,200075,255642,"2018-04-02 20:19:20",192,0,0.07,0.07
920,200075,255642,"2018-04-02 20:19:42",161,0,0.01,0.01
921,200075,255642,"2018-04-02 20:19:52",153,0,0.02,0.02
922,206356,307845,"2018-04-02 20:26:32",153,0,0.02,0.02
923,206356,307845,"2018-04-02 20:27:37",161,0,0.01,0.01
924,285323,314571,"2018-04-02 20:27:37",153,0,0.02,0.02
925,206356,307845,"2018-04-02 20:28:11",170,0,0.21,0.21
926,285323,314571,"2018-04-02 20:28:36",160,0,0.40,0.40
927,260244,314574,"2018-04-02 20:40:45",156,0,0.25,0.25
928,19479,243720,"2018-04-02 20:42:15",153,0,0.02,0.02
929,19479,243720,"2018-04-02 20:48:43",153,0,0.02,0.02
930,298596,282391,"2018-04-02 20:56:41",159,0,0.49,0.49
931,298596,282391,"2018-04-02 20:56:45",160,0,0.40,0.40
932,298596,282391,"2018-04-02 20:56:50",156,0,0.25,0.25
933,298596,282391,"2018-04-02 20:56:57",156,0,0.25,0.25
934,298596,282391,"2018-04-02 20:57:02",158,0,0.01,0.01
935,298596,282391,"2018-04-02 20:57:04",158,0,0.01,0.01
936,298596,282391,"2018-04-02 20:57:08",158,0,0.01,0.01
937,298596,282391,"2018-04-02 20:57:10",158,0,0.01,0.01
938,298596,282391,"2018-04-02 20:57:12",158,0,0.01,0.01
939,298596,282391,"2018-04-02 20:57:14",158,0,0.01,0.01
940,277147,314583,"2018-04-02 21:00:30",162,0,5.00,5.00
941,298596,282391,"2018-04-02 21:05:28",153,0,0.02,0.02
942,298596,282391,"2018-04-02 21:05:38",161,0,0.01,0.01
943,298596,282391,"2018-04-02 21:05:50",183,0,0.15,0.15
944,298596,282391,"2018-04-02 21:06:10",153,0,0.02,0.02
945,298596,282391,"2018-04-02 21:15:29",155,0,0.40,0.40
946,256883,313689,"2018-04-02 21:15:55",157,0,0.25,0.25
947,256883,313689,"2018-04-02 21:18:44",161,0,0.01,0.01
948,255796,314270,"2018-04-02 21:19:30",161,0,0.01,0.01
949,255796,314270,"2018-04-02 21:20:20",158,0,0.01,0.01
950,299859,314588,"2018-04-02 21:27:11",153,0,0.02,0.02
951,212045,314590,"2018-04-02 21:29:07",190,0,0.04,0.04
952,212045,314590,"2018-04-02 21:31:29",188,0,0.04,0.04
953,212045,314590,"2018-04-02 21:32:33",161,0,0.01,0.01
954,212045,314590,"2018-04-02 21:34:23",161,0,0.01,0.01
955,314291,314325,"2018-04-02 21:49:34",158,0,0.01,0.01
956,224662,294802,"2018-04-02 21:55:06",192,0,0.07,0.07
957,287852,314601,"2018-04-02 21:55:20",162,0,5.00,5.00
958,224662,294802,"2018-04-02 21:55:43",153,0,0.02,0.02
959,224662,294802,"2018-04-02 21:55:49",158,0,0.01,0.01
960,199936,301140,"2018-04-02 22:00:09",188,0,0.04,0.04
961,199936,301140,"2018-04-02 22:00:15",189,0,0.04,0.04
962,199936,301140,"2018-04-02 22:00:25",153,0,0.02,0.02
963,224662,294802,"2018-04-02 22:05:15",182,0,10.00,10.00
964,244768,300053,"2018-04-02 22:17:51",158,0,0.01,0.01
965,312182,257899,"2018-04-02 22:18:08",156,0,0.25,0.25
966,244768,300053,"2018-04-02 22:19:01",153,0,0.02,0.02
967,244768,300053,"2018-04-02 22:19:16",158,0,0.01,0.01
968,244768,300053,"2018-04-02 22:20:21",188,0,0.04,0.04
969,255796,266541,"2018-04-02 22:27:21",160,0,0.40,0.40
970,255796,266541,"2018-04-02 22:27:25",153,0,0.02,0.02
971,255796,266541,"2018-04-02 22:27:29",153,0,0.02,0.02
972,255796,266541,"2018-04-02 22:27:32",153,0,0.02,0.02
973,255796,266541,"2018-04-02 22:27:35",153,0,0.02,0.02
974,255796,266541,"2018-04-02 22:27:37",153,0,0.02,0.02
975,299859,302420,"2018-04-02 22:32:07",156,0,0.25,0.25
976,35022,100105,"2018-04-02 22:39:21",169,0,1.00,1.00
977,214482,305963,"2018-04-02 22:53:58",153,0,0.02,0.02
978,214482,305963,"2018-04-02 22:54:46",159,0,0.49,0.49
979,214482,305963,"2018-04-02 22:54:58",159,0,0.49,0.49
980,214482,261252,"2018-04-02 22:58:11",166,0,0.82,0.82
981,214482,261252,"2018-04-02 22:58:40",192,0,0.07,0.07
982,214482,261252,"2018-04-02 22:59:11",153,0,0.02,0.02
983,214482,261252,"2018-04-02 22:59:19",153,0,0.02,0.02
984,214482,261252,"2018-04-02 23:00:07",153,0,0.02,0.02
985,214482,261252,"2018-04-02 23:00:37",159,0,0.49,0.49
986,214482,261252,"2018-04-02 23:00:58",159,0,0.49,0.49
987,214482,261252,"2018-04-02 23:01:10",153,0,0.02,0.02
988,214482,261252,"2018-04-02 23:01:13",153,0,0.02,0.02
989,214482,261252,"2018-04-02 23:01:15",153,0,0.02,0.02
990,214482,261252,"2018-04-02 23:01:25",161,0,0.01,0.01
991,296102,307616,"2018-04-02 23:03:22",169,0,1.00,1.00
992,288685,289089,"2018-04-02 23:25:11",157,0,0.25,0.25
993,216092,302313,"2018-04-02 23:37:46",153,0,0.02,0.02
994,253706,314625,"2018-04-02 23:45:30",153,0,0.02,0.02
995,311432,313790,"2018-04-02 23:45:59",183,0,0.15,0.15
996,308899,314312,"2018-04-03 00:00:54",183,0,0.15,0.15
997,311432,313790,"2018-04-03 00:02:22",164,0,0.50,0.50
998,298105,314628,"2018-04-03 00:02:59",181,0,0.24,0.24
999,298105,314628,"2018-04-03 00:04:17",188,0,0.04,0.04
1000,298105,314628,"2018-04-03 00:04:24",192,0,0.07,0.07
1001,216092,314623,"2018-04-03 00:04:34",153,0,0.02,0.02
1002,216092,314623,"2018-04-03 00:05:05",153,0,0.02,0.02
1003,216092,314623,"2018-04-03 00:05:19",158,0,0.01,0.01
1004,216092,314623,"2018-04-03 00:05:30",153,0,0.02,0.02
1005,216092,314623,"2018-04-03 00:05:39",153,0,0.02,0.02
1006,216092,314623,"2018-04-03 00:05:46",158,0,0.01,0.01
1007,279623,160625,"2018-04-03 00:23:59",158,0,0.01,0.01
1008,279623,160625,"2018-04-03 00:24:19",158,0,0.01,0.01
1009,279623,160625,"2018-04-03 00:25:09",158,0,0.01,0.01
1010,253706,314647,"2018-04-03 00:25:37",161,0,0.01,0.01
1011,200075,278812,"2018-04-03 00:26:36",162,0,5.00,5.00
1012,253706,314647,"2018-04-03 00:26:46",186,0,0.05,0.05
1013,278524,210432,"2018-04-03 00:30:36",154,0,1.50,1.50
1014,204519,314362,"2018-04-03 00:31:09",161,0,0.01,0.01
1015,204519,314362,"2018-04-03 00:31:18",153,0,0.02,0.02
1016,278524,210432,"2018-04-03 00:31:21",154,0,1.50,1.50
1017,204519,314362,"2018-04-03 00:31:23",158,0,0.01,0.01
1018,204519,314362,"2018-04-03 00:31:31",161,0,0.01,0.01
1019,204519,314362,"2018-04-03 00:31:50",186,0,0.05,0.05
1020,278524,210432,"2018-04-03 00:32:54",156,0,0.25,0.25
1021,278524,210432,"2018-04-03 00:34:00",175,0,0.71,0.71
1022,278524,210432,"2018-04-03 00:40:21",153,0,0.02,0.02
1023,278524,210432,"2018-04-03 00:40:24",153,0,0.02,0.02
1024,256883,314594,"2018-04-03 00:43:43",170,0,0.21,0.21
1025,256883,314594,"2018-04-03 00:44:10",192,0,0.07,0.07
1026,256883,314594,"2018-04-03 00:44:22",167,0,0.29,0.29
1027,204519,214472,"2018-04-03 00:44:46",157,0,0.25,0.25
1028,204519,214472,"2018-04-03 00:45:19",159,0,0.49,0.49
1029,279623,85165,"2018-04-03 00:46:29",153,0,0.02,0.02
1030,204519,214472,"2018-04-03 00:46:56",161,0,0.01,0.01
1031,256883,314594,"2018-04-03 00:48:02",158,0,0.01,0.01
1032,256883,314594,"2018-04-03 00:48:05",158,0,0.01,0.01
1033,256883,314594,"2018-04-03 00:48:08",158,0,0.01,0.01
1034,279623,85165,"2018-04-03 00:48:32",164,0,0.50,0.50
1035,292771,305526,"2018-04-03 00:53:07",167,0,0.29,0.29
1036,292771,305526,"2018-04-03 00:54:25",166,0,0.82,0.82
1037,292771,305526,"2018-04-03 00:54:44",154,0,1.50,1.50
1038,292771,305526,"2018-04-03 00:54:52",157,0,0.25,0.25
1039,505,314655,"2018-04-03 00:58:02",157,0,0.25,0.25
1040,505,28290,"2018-04-03 00:59:06",158,0,0.01,0.01
1041,278524,210432,"2018-04-03 00:59:12",169,0,1.00,1.00
1042,505,28290,"2018-04-03 00:59:14",158,0,0.01,0.01
1043,505,28290,"2018-04-03 00:59:16",158,0,0.01,0.01
1044,505,28290,"2018-04-03 00:59:18",158,0,0.01,0.01
1045,505,28290,"2018-04-03 00:59:20",158,0,0.01,0.01
1046,278524,210432,"2018-04-03 00:59:37",162,0,5.00,5.00
1047,278524,210432,"2018-04-03 01:00:38",169,0,1.00,1.00
1048,278524,210432,"2018-04-03 01:00:47",169,0,1.00,1.00
1049,505,314655,"2018-04-03 01:03:56",157,0,0.25,0.25
1050,242655,314290,"2018-04-03 01:20:19",175,0,0.71,0.71
1051,242655,314290,"2018-04-03 01:20:22",173,0,0.38,0.38
1052,242655,314290,"2018-04-03 01:20:53",172,0,0.42,0.42
1053,242655,314290,"2018-04-03 01:33:08",172,0,0.42,0.42
1054,278524,210432,"2018-04-03 01:49:55",154,0,1.50,1.50
1055,278524,210432,"2018-04-03 01:50:13",154,0,1.50,1.50
1056,285262,285264,"2018-04-03 01:50:21",156,0,0.25,0.25
1057,28290,28287,"2018-04-03 01:57:47",154,0,1.50,1.50
1058,254027,211433,"2018-04-03 01:59:16",161,0,0.01,0.01
1059,211412,211433,"2018-04-03 02:11:32",188,0,0.04,0.04
1060,278640,313351,"2018-04-03 02:20:05",169,0,1.00,1.00
1061,278640,313351,"2018-04-03 02:20:21",157,0,0.25,0.25
1062,292771,305526,"2018-04-03 02:29:58",157,0,0.25,0.25
1063,278640,313351,"2018-04-03 02:39:06",190,0,0.04,0.04
1064,278640,313351,"2018-04-03 02:39:26",153,0,0.02,0.02
1065,278640,313351,"2018-04-03 02:39:36",191,0,0.04,0.04
1066,311987,314691,"2018-04-03 02:46:43",157,0,0.25,0.25
1067,311987,314691,"2018-04-03 02:47:27",153,0,0.02,0.02
1068,311987,314691,"2018-04-03 02:47:31",153,0,0.02,0.02
1069,311987,314691,"2018-04-03 02:47:35",153,0,0.02,0.02
1070,311987,314692,"2018-04-03 02:47:38",157,0,0.25,0.25
1071,311987,314691,"2018-04-03 02:47:39",153,0,0.02,0.02
1072,311987,314691,"2018-04-03 02:47:42",153,0,0.02,0.02
1073,28290,28287,"2018-04-03 02:55:32",153,0,0.02,0.02
1074,28290,28287,"2018-04-03 02:55:49",153,0,0.02,0.02
1075,28290,28287,"2018-04-03 02:56:14",153,0,0.02,0.02
1076,28290,28287,"2018-04-03 02:56:16",158,0,0.01,0.01
1077,28290,28287,"2018-04-03 02:56:19",158,0,0.01,0.01
1078,28290,28287,"2018-04-03 02:56:21",158,0,0.01,0.01
1079,28290,28287,"2018-04-03 02:56:23",158,0,0.01,0.01
1080,28290,28287,"2018-04-03 02:56:38",157,0,0.25,0.25
1081,87841,314314,"2018-04-03 02:56:42",183,0,0.15,0.15
1082,28290,28287,"2018-04-03 02:56:46",153,0,0.02,0.02
1083,28290,28287,"2018-04-03 02:56:48",153,0,0.02,0.02
1084,28290,28287,"2018-04-03 02:56:50",158,0,0.01,0.01
1085,278640,313351,"2018-04-03 03:02:00",162,0,5.00,5.00
1086,314291,314325,"2018-04-03 03:03:45",156,0,0.25,0.25
1087,1882,314697,"2018-04-03 03:09:02",192,0,0.07,0.07
1088,279623,127,"2018-04-03 03:09:09",153,0,0.02,0.02
1089,279623,127,"2018-04-03 03:10:06",153,0,0.02,0.02
1090,1882,314697,"2018-04-03 03:10:08",192,0,0.07,0.07
1091,279623,127,"2018-04-03 03:10:14",161,0,0.01,0.01
1092,279623,127,"2018-04-03 03:12:05",161,0,0.01,0.01
1093,279562,127,"2018-04-03 03:19:25",153,0,0.02,0.02
1094,279562,127,"2018-04-03 03:19:40",158,0,0.01,0.01
1095,247552,127,"2018-04-03 03:22:11",153,0,0.02,0.02
1096,128187,314268,"2018-04-03 03:23:04",155,0,0.40,0.40
1097,210829,306447,"2018-04-03 03:29:10",173,0,0.38,0.38
1098,210829,306447,"2018-04-03 03:29:42",164,0,0.50,0.50
1099,28290,28287,"2018-04-03 03:38:58",158,0,0.01,0.01
1100,28290,28287,"2018-04-03 03:39:00",158,0,0.01,0.01
1101,28290,28287,"2018-04-03 03:39:02",158,0,0.01,0.01
1102,28290,28287,"2018-04-03 03:39:07",153,0,0.02,0.02
1103,28290,28287,"2018-04-03 03:39:09",153,0,0.02,0.02
1104,28290,28287,"2018-04-03 03:39:12",153,0,0.02,0.02
1105,28290,28287,"2018-04-03 03:39:19",158,0,0.01,0.01
1106,128187,314268,"2018-04-03 03:40:15",155,0,0.40,0.40
1107,279623,85165,"2018-04-03 03:50:39",153,0,0.02,0.02
1108,278524,210432,"2018-04-03 03:57:38",169,0,1.00,1.00
1109,278524,210432,"2018-04-03 03:58:13",170,0,0.21,0.21
1110,278524,210432,"2018-04-03 03:58:34",188,0,0.04,0.04
1111,279623,160625,"2018-04-03 04:12:18",158,0,0.01,0.01
1112,55557,170518,"2018-04-03 04:16:53",187,0,0.08,0.08
1113,55557,170518,"2018-04-03 04:17:18",153,0,0.02,0.02
1114,128187,314268,"2018-04-03 04:37:17",153,0,0.02,0.02
1115,68810,314714,"2018-04-03 04:38:26",161,0,0.01,0.01
1116,68810,314714,"2018-04-03 04:38:34",187,0,0.08,0.08
1117,68810,314714,"2018-04-03 04:38:48",158,0,0.01,0.01
1118,299859,314588,"2018-04-03 04:43:08",153,0,0.02,0.02
1119,299859,314588,"2018-04-03 04:43:10",153,0,0.02,0.02
1120,299859,314588,"2018-04-03 04:43:13",153,0,0.02,0.02
1121,299859,314588,"2018-04-03 04:43:16",158,0,0.01,0.01
1122,299859,314588,"2018-04-03 04:43:18",158,0,0.01,0.01
1123,279623,127,"2018-04-03 04:46:01",155,0,0.40,0.40
1124,279623,127,"2018-04-03 04:46:09",158,0,0.01,0.01
1125,279623,127,"2018-04-03 04:46:19",161,0,0.01,0.01
1126,279623,127,"2018-04-03 04:46:37",186,0,0.05,0.05
1127,287852,212933,"2018-04-03 04:52:20",155,0,0.40,0.40
1128,242655,314290,"2018-04-03 04:53:48",155,0,0.40,0.40
1129,242655,314290,"2018-04-03 04:54:20",166,0,0.82,0.82
1130,242655,314290,"2018-04-03 04:54:45",179,0,0.42,0.42
1131,242655,314290,"2018-04-03 04:55:26",192,0,0.07,0.07
1132,242655,314290,"2018-04-03 04:55:30",188,0,0.04,0.04
1133,242655,314290,"2018-04-03 04:55:34",189,0,0.04,0.04
1134,242655,314290,"2018-04-03 04:55:44",158,0,0.01,0.01
1135,242655,314290,"2018-04-03 04:55:47",153,0,0.02,0.02
1136,313310,314708,"2018-04-03 04:58:39",153,0,0.02,0.02
1137,210829,306447,"2018-04-03 04:59:00",157,0,0.25,0.25
1138,210829,306447,"2018-04-03 04:59:18",153,0,0.02,0.02
1139,210829,306447,"2018-04-03 04:59:23",153,0,0.02,0.02
1140,313310,314708,"2018-04-03 04:59:24",156,0,0.25,0.25
1141,210829,306447,"2018-04-03 04:59:30",153,0,0.02,0.02
1142,313310,314708,"2018-04-03 04:59:49",153,0,0.02,0.02
1143,210829,306447,"2018-04-03 04:59:55",186,0,0.05,0.05
1144,210829,306447,"2018-04-03 05:00:06",158,0,0.01,0.01
1145,313310,314708,"2018-04-03 05:00:40",153,0,0.02,0.02
1146,313310,314708,"2018-04-03 05:01:07",155,0,0.40,0.40
1147,313310,314708,"2018-04-03 05:01:54",156,0,0.25,0.25
1148,313310,314708,"2018-04-03 05:02:09",156,0,0.25,0.25
1149,278624,211235,"2018-04-03 05:07:43",192,0,0.07,0.07
1150,313310,314708,"2018-04-03 05:13:47",153,0,0.02,0.02
1151,313310,314708,"2018-04-03 05:13:50",153,0,0.02,0.02
1152,313310,314708,"2018-04-03 05:13:53",153,0,0.02,0.02
1153,313310,314708,"2018-04-03 05:13:55",153,0,0.02,0.02
1154,313310,314708,"2018-04-03 05:13:57",153,0,0.02,0.02
1155,313310,314708,"2018-04-03 05:13:59",153,0,0.02,0.02
1156,313310,314708,"2018-04-03 05:14:01",153,0,0.02,0.02
1157,312546,314723,"2018-04-03 05:27:16",185,0,20.00,20.00
1158,93879,314722,"2018-04-03 05:27:48",165,0,0.30,0.30
1159,93879,314722,"2018-04-03 05:28:03",186,0,0.05,0.05
1160,128187,314268,"2018-04-03 05:30:04",153,0,0.02,0.02
1161,51808,314727,"2018-04-03 05:55:41",190,0,0.04,0.04
1162,51808,314727,"2018-04-03 05:57:41",159,0,0.49,0.49
1163,51808,313860,"2018-04-03 05:58:54",153,0,0.02,0.02
1164,51808,313860,"2018-04-03 05:58:56",153,0,0.02,0.02
1165,51808,313860,"2018-04-03 05:58:58",153,0,0.02,0.02
1166,51808,313860,"2018-04-03 05:59:00",153,0,0.02,0.02
1167,51808,313860,"2018-04-03 05:59:02",153,0,0.02,0.02
1168,51808,313860,"2018-04-03 05:59:04",153,0,0.02,0.02
1169,51808,313860,"2018-04-03 05:59:06",153,0,0.02,0.02
1170,51808,313860,"2018-04-03 05:59:08",153,0,0.02,0.02
1171,51808,313860,"2018-04-03 05:59:10",153,0,0.02,0.02
1172,51808,313860,"2018-04-03 05:59:12",153,0,0.02,0.02
1173,9250,288222,"2018-04-03 06:01:31",167,0,0.29,0.29
1174,51808,314727,"2018-04-03 06:01:56",175,0,0.71,0.71
1175,93879,314731,"2018-04-03 06:19:48",186,0,0.05,0.05
1176,93879,314731,"2018-04-03 06:19:56",186,0,0.05,0.05
1177,51808,314734,"2018-04-03 06:20:59",153,0,0.02,0.02
1178,51808,314734,"2018-04-03 06:21:02",153,0,0.02,0.02
1179,51808,314734,"2018-04-03 06:21:06",153,0,0.02,0.02
1180,51808,314734,"2018-04-03 06:21:09",153,0,0.02,0.02
1181,51808,314734,"2018-04-03 06:21:12",153,0,0.02,0.02
1182,51808,314733,"2018-04-03 06:27:37",153,0,0.02,0.02
1183,51808,314733,"2018-04-03 06:27:45",153,0,0.02,0.02
1184,51808,314733,"2018-04-03 06:27:51",153,0,0.02,0.02
1185,51808,314733,"2018-04-03 06:27:57",153,0,0.02,0.02
1186,51808,314733,"2018-04-03 06:28:03",153,0,0.02,0.02
1187,28290,314738,"2018-04-03 06:33:02",153,0,0.02,0.02
1188,28290,314738,"2018-04-03 06:33:05",153,0,0.02,0.02
1189,28290,314738,"2018-04-03 06:33:08",153,0,0.02,0.02
1190,28290,314738,"2018-04-03 06:33:10",153,0,0.02,0.02
1191,28290,314738,"2018-04-03 06:33:11",153,0,0.02,0.02
1192,141696,314736,"2018-04-03 06:33:47",153,0,0.02,0.02
1193,141696,314736,"2018-04-03 06:33:59",161,0,0.01,0.01
1194,281652,279808,"2018-04-03 06:36:38",157,0,0.25,0.25
1195,141696,314736,"2018-04-03 06:37:30",153,0,0.02,0.02
1196,141696,314736,"2018-04-03 06:37:34",153,0,0.02,0.02
1197,141696,314736,"2018-04-03 06:37:39",153,0,0.02,0.02
1198,141696,314736,"2018-04-03 06:41:54",161,0,0.01,0.01
1199,217074,314750,"2018-04-03 07:34:18",153,0,0.02,0.02
1200,217074,314750,"2018-04-03 07:45:12",158,0,0.01,0.01
1201,217074,314750,"2018-04-03 07:48:33",170,0,0.21,0.21
1202,217074,314750,"2018-04-03 07:50:00",190,0,0.04,0.04
1203,217074,314750,"2018-04-03 07:52:58",153,0,0.02,0.02
1204,217074,314750,"2018-04-03 07:53:28",190,0,0.04,0.04
1205,217074,314750,"2018-04-03 07:53:53",158,0,0.01,0.01
1206,93879,314722,"2018-04-03 08:03:33",164,0,0.50,0.50
1207,182804,314752,"2018-04-03 08:08:24",153,0,0.02,0.02
1208,182804,314752,"2018-04-03 08:08:48",153,0,0.02,0.02
1209,182804,314752,"2018-04-03 08:08:52",153,0,0.02,0.02
1210,182804,314752,"2018-04-03 08:08:56",153,0,0.02,0.02
1211,182804,314752,"2018-04-03 08:08:58",153,0,0.02,0.02
1212,211603,211613,"2018-04-03 08:10:57",183,0,0.15,0.15
1213,87841,314753,"2018-04-03 08:20:34",157,0,0.25,0.25
1214,87841,314753,"2018-04-03 08:23:17",153,0,0.02,0.02
1215,87841,314753,"2018-04-03 08:23:22",153,0,0.02,0.02
1216,87841,314753,"2018-04-03 08:23:26",153,0,0.02,0.02
1217,87841,314753,"2018-04-03 08:23:29",153,0,0.02,0.02
1218,87841,314753,"2018-04-03 08:23:32",153,0,0.02,0.02
1219,303456,314716,"2018-04-03 08:57:11",157,0,0.25,0.25
1220,303456,314716,"2018-04-03 09:10:48",153,0,0.02,0.02
1221,303456,314716,"2018-04-03 09:13:16",187,0,0.08,0.08
1222,303456,314589,"2018-04-03 09:19:52",153,0,0.02,0.02
1223,303456,314589,"2018-04-03 09:20:00",153,0,0.02,0.02
1224,303456,314589,"2018-04-03 09:20:05",153,0,0.02,0.02
1225,303456,314589,"2018-04-03 09:20:11",153,0,0.02,0.02
1226,303456,314589,"2018-04-03 09:20:18",153,0,0.02,0.02
1227,279623,281449,"2018-04-03 09:24:21",155,0,0.40,0.40
1228,279623,281449,"2018-04-03 09:24:35",153,0,0.02,0.02
1229,279623,281449,"2018-04-03 09:24:38",153,0,0.02,0.02
1230,279623,281449,"2018-04-03 09:24:40",153,0,0.02,0.02
1231,279623,281449,"2018-04-03 09:24:42",153,0,0.02,0.02
1232,279623,281449,"2018-04-03 09:24:44",153,0,0.02,0.02
1233,279623,281449,"2018-04-03 09:24:46",153,0,0.02,0.02
1234,279623,281449,"2018-04-03 09:24:48",153,0,0.02,0.02
1235,279623,281449,"2018-04-03 09:24:50",153,0,0.02,0.02
1236,279623,281449,"2018-04-03 09:24:52",153,0,0.02,0.02
1237,279623,281449,"2018-04-03 09:24:53",153,0,0.02,0.02
1238,279623,281449,"2018-04-03 09:24:55",153,0,0.02,0.02
1239,279623,281449,"2018-04-03 09:24:56",153,0,0.02,0.02
1240,279623,281449,"2018-04-03 09:24:58",153,0,0.02,0.02
1241,279623,281449,"2018-04-03 09:25:26",162,0,5.00,5.00
1242,279623,281449,"2018-04-03 09:25:44",154,0,1.50,1.50
1243,279623,281449,"2018-04-03 09:25:47",154,0,1.50,1.50
1244,279623,281449,"2018-04-03 09:25:50",156,0,0.25,0.25
1245,279623,281449,"2018-04-03 09:26:00",153,0,0.02,0.02
1246,279623,281449,"2018-04-03 09:26:01",153,0,0.02,0.02
1247,279623,281449,"2018-04-03 09:26:03",153,0,0.02,0.02
1248,279623,281449,"2018-04-03 09:26:05",153,0,0.02,0.02
1249,279623,281449,"2018-04-03 09:26:12",158,0,0.01,0.01
1250,206356,314541,"2018-04-03 09:39:16",187,0,0.08,0.08
1251,206356,314541,"2018-04-03 09:39:33",153,0,0.02,0.02
1252,281449,298805,"2018-04-03 10:00:56",153,0,0.02,0.02
1253,281449,298805,"2018-04-03 10:01:15",153,0,0.02,0.02
1254,281449,298805,"2018-04-03 10:02:20",154,0,1.50,1.50
1255,312206,314760,"2018-04-03 10:04:07",169,0,1.00,1.00
1256,312206,314760,"2018-04-03 10:04:12",170,0,0.21,0.21
1257,312206,314760,"2018-04-03 10:04:34",188,0,0.04,0.04
1258,281449,298805,"2018-04-03 10:15:47",169,0,1.00,1.00
1259,281449,298805,"2018-04-03 10:16:06",171,0,0.45,0.45
1260,216953,314433,"2018-04-03 10:16:32",192,0,0.07,0.07
1261,281449,298805,"2018-04-03 10:20:11",158,0,0.01,0.01
1262,2342,314587,"2018-04-03 10:26:33",165,0,0.30,0.30
1263,2342,314587,"2018-04-03 10:26:43",158,0,0.01,0.01
1264,2342,314587,"2018-04-03 10:26:46",158,0,0.01,0.01
1265,2342,314587,"2018-04-03 10:26:49",158,0,0.01,0.01
1266,2342,314587,"2018-04-03 10:27:02",153,0,0.02,0.02
1267,2342,314587,"2018-04-03 10:35:33",188,0,0.04,0.04
1268,2342,314587,"2018-04-03 10:35:48",153,0,0.02,0.02
1269,2342,314587,"2018-04-03 10:35:50",153,0,0.02,0.02
1270,2342,314587,"2018-04-03 10:35:59",158,0,0.01,0.01
1271,2342,314587,"2018-04-03 10:36:01",158,0,0.01,0.01
1272,235038,314445,"2018-04-03 11:41:20",153,0,0.02,0.02
1273,235038,314439,"2018-04-03 11:42:38",161,0,0.01,0.01
1274,235038,314439,"2018-04-03 11:43:26",188,0,0.04,0.04
1275,235038,314439,"2018-04-03 11:43:33",191,0,0.04,0.04
1276,235038,314439,"2018-04-03 11:44:46",158,0,0.01,0.01
1277,235038,314445,"2018-04-03 11:46:20",158,0,0.01,0.01
1278,235038,314445,"2018-04-03 11:47:45",153,0,0.02,0.02
1279,235038,314445,"2018-04-03 11:51:49",153,0,0.02,0.02
1280,235038,314445,"2018-04-03 11:52:42",158,0,0.01,0.01
1281,235038,314445,"2018-04-03 12:01:53",153,0,0.02,0.02
1282,211254,314786,"2018-04-03 12:08:46",157,0,0.25,0.25
1283,235038,314785,"2018-04-03 12:09:12",157,0,0.25,0.25
1284,235038,314785,"2018-04-03 12:09:25",161,0,0.01,0.01
1285,235038,314785,"2018-04-03 12:09:32",161,0,0.01,0.01
1286,235038,314785,"2018-04-03 12:09:39",161,0,0.01,0.01
1287,235038,314785,"2018-04-03 12:09:47",161,0,0.01,0.01
1288,235038,314785,"2018-04-03 12:09:51",161,0,0.01,0.01
1289,235038,314785,"2018-04-03 12:10:25",161,0,0.01,0.01
1290,235038,314785,"2018-04-03 12:11:06",161,0,0.01,0.01
1291,235038,314785,"2018-04-03 12:11:09",161,0,0.01,0.01
1292,235038,314785,"2018-04-03 12:11:14",161,0,0.01,0.01
1293,235038,314785,"2018-04-03 12:11:26",161,0,0.01,0.01
1294,260244,314787,"2018-04-03 12:12:27",156,0,0.25,0.25
1295,281449,298805,"2018-04-03 12:26:51",162,0,5.00,5.00
1296,281449,298805,"2018-04-03 12:27:34",163,0,0.38,0.38
1297,281449,298805,"2018-04-03 12:28:03",163,0,0.38,0.38
1298,281449,298805,"2018-04-03 12:28:11",162,0,5.00,5.00
1299,281449,298805,"2018-04-03 12:28:42",178,0,2.50,2.50
1300,281449,298805,"2018-04-03 12:32:43",175,0,0.71,0.71
1301,281449,298805,"2018-04-03 12:32:46",175,0,0.71,0.71
1302,281449,298805,"2018-04-03 12:32:55",177,0,0.30,0.30
1303,281449,298805,"2018-04-03 12:33:08",153,0,0.02,0.02
1304,260244,314790,"2018-04-03 12:49:38",153,0,0.02,0.02
1305,211073,213815,"2018-04-03 12:51:42",157,0,0.25,0.25
1306,211073,213815,"2018-04-03 12:51:48",156,0,0.25,0.25
1307,260244,314790,"2018-04-03 12:55:27",153,0,0.02,0.02
1308,260244,314790,"2018-04-03 12:55:36",158,0,0.01,0.01
1309,260244,314790,"2018-04-03 12:55:50",153,0,0.02,0.02
1310,211073,213815,"2018-04-03 12:59:05",174,0,0.33,0.33
1311,211073,213815,"2018-04-03 12:59:17",172,0,0.42,0.42
